     日期     	　　　　　　　　　　　　　　　　　　　　　　　　标题　　　　　　　　　　　　　　　　　　　　　　　　	链接                                                
 2020-05-09 	　　　　　　　　北京昨日无新增！2022年前北京将构建多层次突发公共卫生事件监测体系　　　　　　　　	https://mp.weixin.qq.com/s/mgi6IQaoge2wfbMI6H03CA 
 2020-05-09 	　　　　　　　　　　　　　　　　　北京昨日无新增确诊病例出院3例　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb5fbf1e4b08e68054ef9d9?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-08 	　　　　　　　　　　　　　　　北京无新增报告新冠肺炎确诊病例出院3例　　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9178059&classify=zw&pageSize=6&language=chs
 2020-05-08 	　　　　　　　　　　　　　北京5月7日无新增报告新冠肺炎确诊病例，出院3例　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5618500&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-05-08 	　　　　　　　　　　　　　　　　　北京昨日无新增确诊病例，出院3例　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb4a8a2e4b077c45c62d916?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-07 	　　　　　　　　连续第21天无新增病例！北京6日无新增报告新冠肺炎确诊病例，出院2例　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6277695687041745920&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-05-07 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=255694&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-07 	　　　　　　　　　　　　　　　　连续第21天！北京昨日无新增确诊病例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb35791e4b077c45c620322?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-07 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5617590&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-05-06 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院1例　　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6277587232661439488&yscj_from=6254583960440950784&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-05-06 	　　　　　　　　　　　　　　　北京无新增新冠肺炎确诊病例新增出院1例　　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9176149&classify=zw&pageSize=6&language=chs
 2020-05-06 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院1例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=255330&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-06 	　　　　　　　　　　　　　　　　北京昨日无新增报告确诊病例，出院1例　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb206c0e4b077c45c614107?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-05 	　　　　　　　　　　　　　　　　　北京昨日无新增确诊病例，出院1例　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eb0b3dae4b0c39b40546675?isshare=1&app=d8fdbae0fb370d19&contentType=0&isBjh=0&from=timeline&isappinstalled=0
 2020-05-05 	　　　　　　　　　　　　　　北京无新增新冠肺炎确诊病例新增治愈出院1例　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9175539&classify=zw&pageSize=6&language=chs
 2020-05-04 	　　　　　　　　　　　　　北京5月3日无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=255017&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-05-04 	　　　　　　　　　　　　　　北京无新增新冠肺炎确诊病例新增治愈出院2例　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9174986&classify=zw&pageSize=6&language=chs
 2020-05-03 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院4例　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5eae1130e4b0cf94fa657d7c?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-05-03 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院4例　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=254941&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-29 	　　　　　　　　　　　　　　　　　北京昨日新增报告确诊0例出院2例　　　　　　　　　　　　　　　　　	https://m.weibo.cn/status/4498970019946735        
 2020-04-28 	　　　　　　　　　　　　4月27日北京无新增报告新冠肺炎确诊病例出院11例　　　　　　　　　　　　　	https://article.xuexi.cn/articles/index.html?source=share&art_id=12057117323779808371&study_style_id=feeds_default&share_to=wx_single&study_comment_disable=1&ptype=0&item_id=12057117323779808371
 2020-04-28 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院11例　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6276871431927104512&yscj_from=6254583960440950784&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-04-28 	　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院11例丨权威发布　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=253305&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-28 	　　　　　　　　　　　　　　　　　　　北京昨日无新增确诊病例　　　　　　　　　　　　　　　　　　　　	https://m.weibo.cn/status/4498606092189651        
 2020-04-28 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院11例　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/28/ARTITQyrrFYWT7GIZ2S1RnXm200428.shtml
 2020-04-26 	　　　　　　　　　　　　　北京4月26日通报：无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6276701952775554048&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-04-26 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=252616&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-26 	　　　　　　　　　　　　　北京4月26日通报：无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/26/ARTIpvKty3jk2nWmuXlPhmo3200426.shtml
 2020-04-26 	　　　　　　　　　　　　　　　　　北京已连续10天实现“双零”增长　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ea4d5afe4b0b1fafa17f105?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-24 	　　　　　　　　　　　　北京24日通报：无新增报告新冠肺炎确诊病例出院2例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/24/ARTIE2bta9uR4S3jONWtU8LU200424.shtml
 2020-04-23 	　　　　　　　　　　　　　　北京22日无新增新冠肺炎确诊病例治愈出院4例　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/23/ARTIcTSuZqiBn4cEzeq8bZTE200423.shtml
 2020-04-23 	　　　　　　　　　　　　　　　　　　北京连续7日无新增确诊病例　　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5ea0e26ce4b0b1fafa14ac9c?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-22 	　　　　　　　　　　　　　　　　北京21日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=251190&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-20 	　　　　　　　　　　　　　　　　　　　　　北京昨日无新增！　　　　　　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/r9KyIoJe3UR0Ermxkl6Kvw 
 2020-04-20 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院4例　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5602991&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-04-20 	　　　　　　　　　　　　北京20日通报：无新增新冠肺炎确诊病例治愈出院4例　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6276156395817534464&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-04-20 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=250384&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-19 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例，出院1例　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e9b9a0ce4b0b1fafa0f34a6?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-19 	　　　　　　　　　　　北京19日通报：无新增报告新冠肺炎确诊病例治愈出院1例　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/19/ARTIoT1shC7tZabnBUUkzyy3200419.shtml
 2020-04-18 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=250035&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-17 	　　　　　　　　　　　　　　　　　北京昨日无新增境外输入和本地病例　　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/mi6m9RP41_MfDDta57ClfA 
 2020-04-17 	　　　　　　　　　　　　倡导公勺公筷！《首都市民卫生健康公约》今起征求意见　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e996093e4b0b1fafa0d46bb?isshare=1&app=5be997d5e4b0d1a6e48948dc&contentType=0&isBjh=0
 2020-04-17 	　　　　　　　　　　　　　北京16日无新增新冠肺炎确诊病例治愈出院病例6例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/17/ARTIw1C3q1rt7BXk2rZuHkU5200417.shtml
 2020-04-16 	　　　　　　　　　　　　　　　　北京昨日新增报告境外输入关联病例3例　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=249222&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-16 	　　　　　　　　　　　　　　北京15日新增境外输入关联病例3例出院8例　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/16/ARTIvDM74oUk60U23gii6Wz8200416.shtml
 2020-04-15 	　　　　　　　　　　　北京昨日新增报告境外输入新冠肺炎确诊病例1例，出院4例　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6275704279296640000&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-04-15 	　　　　　　　　　　　　北京14日新增境外输入新冠肺炎确诊病例1例出院4例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/15/ARTIRGIXH6SYpvY7HzDsP33R200415.shtml
 2020-04-15 	　　　　　　　　　　　　　　北京新增境外输入确诊病例1例为美国输入病例　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9157131&classify=zw&pageSize=6&language=chs
 2020-04-14 	　　　　　　　　　　　　　　　　　最新！北京连续3天无新增确诊病例　　　　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6275603656042611712&yscj_from=6267939119857431552&yscj_client=yscj
 2020-04-14 	　　　　　　　　　　　　北京14日最新通报：无新增新冠肺炎确诊病例出院7例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/14/ARTIGAsxmeKmh4WHHCFMxOYF200414.shtml
 2020-04-14 	　　　　　　　　　　　　　　　　　　北京连续3天无新增确诊病例　　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e9505b0e4b07d9ac076d37d?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-13 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例，出院5例　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6275513353276228608&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-04-13 	　　　　　　　　　　　　北京13日通报：无新增新冠肺炎确诊病例新增出院4例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/13/ARTIxp15sOKS0Mqtm5IaWFhu200413.shtml
 2020-04-12 	　　　　　　　最新！北京昨日无新增！31省市区昨日新增确诊99例，其中2例为本土病例　　　　　　　　	https://mp.weixin.qq.com/s/3Dr-BQfI-eZuDiIeXvpyYg 
 2020-04-10 	　　　　　　　　北京昨日无新增境外输入，无新增本地确诊，无新增疑似病例和无症状感染者　　　　　　　　	https://mp.weixin.qq.com/s/8rCAE4fwUiNd64gmNJidiA 
 2020-04-10 	　　　　　　　　　　　　　　　北京9日无新增新冠肺炎确诊病例出院5例　　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/10/ARTI80abQ3OQkLpu15Gx4HWc200410.shtml
 2020-04-10 	　　　　　　　　　　　　　　　　　　北京昨日无新增病例，出院5例　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e8fbf33e4b0f87b21d2f58a?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-09 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例，出院9例　　　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6275161113383404544&yscj_from=6228855950957091840&yscj_client=yscj&from=groupmessage&isappinstalled=0
 2020-04-09 	　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例出院9例　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5593636&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-04-09 	　　　　　　　　　　　　　　　0！北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/2LHGdmI3wTNZIUmiOIC_gg 
 2020-04-09 	　　　　　　　　　　　　　北京4月9日通报：无新增新冠肺炎确诊病例出院9例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/09/ARTIbx9n98VXJhkn5jwTxBxV200409.shtml
 2020-04-08 	　　　　　　　　　　　　　北京昨日新增报告新冠肺炎：确诊病例1例，来自英国　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=246381&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-08 	　　　　　　　　　　　　　　北京昨日新增1例来自英国的新冠肺炎确诊病例　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/whyA5y5bq_hlR_99Ix83qQ 
 2020-04-07 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://wap.peopleapp.com/article/5358365/5270235 
 2020-04-07 	　　　　　　　　　　　　　　　　　　　北京昨日无新增确诊病例　　　　　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/5W3zAsmle6t_HwhT78tRNw 
 2020-04-07 	　　　　　　　　　　　　　　　　　　　　北京昨日无新增病例　　　　　　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e8bc8f4e4b0f87b21cfef4d?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-07 	　　　　　　　　　　　　北京4月7日通报：无新增新冠肺炎确诊病例新增出院5例　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/07/ARTI8kUdKjYIIlNeDOxZWJPu200407.shtml
 2020-04-05 	　　　　　　　　　　　　　　北京昨日新增1例境外输入确诊病例，来自英国　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e89263de4b0f87b21ce7b75?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-05 	　　　　　　　　　　　北京昨日新增报告境外输入新冠肺炎确诊病例1例，出院3例　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5590130&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-04-05 	　　　　　　　　　　　　　　　北京4日新增1例境外输入新冠肺炎确诊病例　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/05/ARTIdtBJjtHMhoRZfjbfMekT200405.shtml
 2020-04-04 	　　　　　　　　　　　　　　4月4日全国哀悼日丨致敬战疫英雄，缅怀逝者　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/bqhdp6We8Ugy8yYa0UXbyA 
 2020-04-04 	　　　　　　　　　　　　　昨天，北京新增境外输入病例2例，来自英国、西班牙　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/RGGJW_Jer8BLCOj_7iFUlw 
 2020-04-04 	　　　　　　　　　　　北京昨日新增报告境外输入新冠肺炎确诊病例2例，出院4例　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5589568&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-04-04 	　　　　　　　　　　北京3日新增2例境外输入新冠肺炎确诊病例分别来自英国、西班牙　　　　　　　　　　	http://m.news.cctv.com/2020/04/04/ARTIha0s0iTloVhK8ahjaJ9r200404.shtml
 2020-04-04 	　　　　　　　　　　　　　北京昨日新增2例境外输入病例，西班牙和英国各1例　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e87d5a4e4b0f87b21ca2ea2?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-04 	　　　　　　　　　　　　　　　　　　　　　　　深切哀悼　　　　　　　　　　　　　　　　　　　　　　　	http://wjw.beijing.gov.cn/xwzx_20031/mtjj/202004/t20200404_1787995.html
 2020-04-03 	　　　　　　　　　　　　北京2日新增境外输入新冠肺炎确诊病例1例出院10例　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/03/ARTI2hv5nz2zDPIOr2DzWXXx200403.shtml
 2020-04-03 	　　　　　　　　　　　　　　　北京昨日新增1例境外输入病例，来自英国　　　　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e868690e4b0f87b21c9234e?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-04-01 	　　　　　　　　　　　　　　　北京3月31日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/04/01/ARTIKqbjDimBhhMK2C6DJW6L200401.shtml
 2020-04-01 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=244378&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-04-01 	　　　　　　　　　　　　　　　　北京昨日无新增报告新冠肺炎确诊病例　　　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5586692&src=stream&typeid=68&uid=270891&did=353615204688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-04-01 	　　　　　　　　　　　　　　　　　　北京无新增新冠肺炎确诊病例　　　　　　　　　　　　　　　　　　　	http://dw.chinanews.com/chinanews/content.jsp?id=9143840&classify=zw&pageSize=6&language=chs
 2020-03-31 	　　　　　　　　　　　　北京今日0时至12时无新增报告确诊病例，治愈出院2例　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=243958&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-03-31 	　　　　　　　　　　　　　　北京30日新增3例境外输入病例无新增本地病例　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/03/31/ARTI7fEnDBfvPFi02GGanXCL200331.shtml
 2020-03-31 	　　　　　　　　　　　　　　　　3月30日，北京新增3例境外输入病例　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/JLTGlRner_OkbNcGF-GeyQ 
 2020-03-31 	　　　　　　　　　　　　北京30日新增报告境外输入病例3例无新增报告本地病例　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=243889&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-03-27 	　　　　　　　　　　　北京3月27日0时至12时无新增报告确诊病例治愈出院2例　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=242705&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-03-27 	　　　　　　　　　　　　北京昨日新增境外输入确诊病例4例无新增报告本地病例　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5582393&src=stream&typeid=68&uid=270891&did=353615224688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-03-27 	　　　　　　　　　　　　北京昨日新增报告境外输入病例4例无新增报告本地病例　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=242627&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-03-27 	　　　　　　　　　　　　　　　3月26日，北京共新增4例境外输入病例　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/uxyId4xCR-kNLrOoniAmSg 
 2020-03-27 	　　　　　　　　　北京27日最新通报：新增境外输入确诊病例4例无新增报告本地病例　　　　　　　　　　	http://m.news.cctv.com/2020/03/27/ARTINhEeoTafGRjin9NMeRWo200327.shtml
 2020-03-26 	　　　　　　　　　　北京昨日新增境外输入6例，今日0时至12时新增1例境外输入　　　　　　　　　　　	https://mp.weixin.qq.com/s/dornNwlUnVfeWZhQscbHuw 
 2020-03-26 	　　　　　　　　　　　北京3月26日0时至12时新增报告，境外输入确诊病例1例　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6273897185211843584&yscj_from=6254583960440950784&from=groupmessage&isappinstalled=0
 2020-03-26 	　　　　　　　　　　　　北京26日最新通报：新增境外输入新冠肺炎确诊病例6例　　　　　　　　　　　　	https://s0.news.ghwx.com.cn/a.html?aid=6273873910439085056&yscj_from=6254583960440950784&from=groupmessage&isappinstalled=0
 2020-03-26 	　　　　　　　　　　　　北京今日0时至12时新增境外输入确诊病例1例来自美国　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5581685&src=stream&typeid=68&uid=270891&did=353615224688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-03-26 	　　　　　　　　　　　　　北京26日0时至12时新增1例境外输入确诊病例　　　　　　　　　　　　　　	http://m.news.cctv.com/2020/03/26/ARTI5f653JhRIpru3dX9J0p7200326.shtml
 2020-03-26 	　　　　　　　　　　　　　　　　　北京昨日新增报告境外输入病例6例　　　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5581376&src=stream&typeid=68&uid=270891&did=353615224688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-03-26 	　　　　　　　　　　　　北京26日最新通报：新增境外输入新冠肺炎确诊病例6例　　　　　　　　　　　　	http://m.news.cctv.com/2020/03/26/ARTI9Hd9asWPrT8S6bwLtqgj200326.shtml
 2020-03-25 	　　　　　　　　　　　北京3月25日0时至12时新增报告：境外输入确诊病例2例　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=241780&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-03-25 	　　　　　　　　　　　　　北京今天上午新增境外输入2例，1例加拿大1例法国　　　　　　　　　　　　　	https://ie.bjd.com.cn/5b165687a010550e5ddc0e6a/contentApp/5b16573ae4b02a9fe2d558f9/AP5e7adfd6e4b0f99f4df8b32c?isshare=1&app=2D0394EE-AE53-4ED7-AE27-A90AA8346CB1&contentType=0&isBjh=0
 2020-03-25 	　　　　　　　　　　　　北京昨日新增报告境外输入病例5例无新增报告本地病例　　　　　　　　　　　　　	https://proapi.jingjiribao.cn/detail.html?id=241716&user_id=4e715b6660f74b3492553f13c889d862&source=wechat_friend
 2020-03-25 	　　　　　　　　　　　　　　　　北京昨日全天新增5例，均为境外输入　　　　　　　　　　　　　　　　　	https://mp.weixin.qq.com/s/TUn_yMNIerw4ZixEL05nKw 
 2020-03-25 	　　　　　　　　　　　　　　　　　　武汉隔离病房里，看不见的战役　　　　　　　　　　　　　　　　　　	https://m.bjnews.com.cn/detail/158504237015202.html
 2020-03-25 	　　　　　　　　　　　　　　　　　北京昨日新增报告境外输入病例5例　　　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5580392&src=stream&typeid=68&uid=270891&did=353615224688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
 2020-03-25 	　　　　　　　　　　北京25日最新通报：新增境外输入病例5例无新增报告本地病例　　　　　　　　　　　	http://m.news.cctv.com/2020/03/25/ARTIhLezWzoZ9QNqSTa8lbWo200325.shtml
 2020-03-24 	　　　　　　　　　　　　北京23日新增31例境外输入病例境外输入关联病例1例　　　　　　　　　　　　	http://m.news.cctv.com/2020/03/24/ARTIs4oZbfRKVxZy47kTWfZL200324.shtml
 2020-03-24 	　　　　　　　　　　　　　　　　北京昨日新增报告境外输入病例31例　　　　　　　　　　　　　　　　　	https://app.bjtitle.com/8816/newshow.php?newsid=5579446&src=stream&typeid=68&uid=270891&did=353615224688244&platform=android&show=0&fSize=M&ver=2.6.8&mood=wx
